label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31
z,0.547482,1.037133,0.542052,1.040076,0.541624,1.000826,0.540265,0.966018,0.546583,0.939085,0.551245,0.922404,0.558970,0.907531,0.563093,0.904589,0.564995,0.898012,0.566323,0.891988,0.567719,0.887940,0.568353,0.880983,0.566722,0.878364,0.566901,0.876190,0.566853,0.871773,0.568246,0.870624,0.567179,0.867151,0.568764,0.869573,0.567841,0.866365,0.568150,0.866615,0.569747,0.864764,0.568161,0.864801,0.569324,0.865896,0.570273,0.866231,0.570620,0.863726,0.569589,0.867730,0.568810,0.867933,0.568418,0.867173,0.569264,0.866598,0.570525,0.865705,0.568779,0.863456,0.570902,0.860246
z,0.639920,0.711136,0.632040,0.721139,0.619785,0.690685,0.580198,0.683640,0.549147,0.681581,0.536867,0.681701,0.489461,0.685176,0.443812,0.688432,0.444215,0.672797,0.405713,0.689883,0.375795,0.695202,0.353321,0.711975,0.354259,0.718350,0.350915,0.731636,0.357398,0.740008,0.356865,0.739279,0.376018,0.751880,0.403062,0.776983,0.442962,0.806063,0.441476,0.804596,0.476627,0.838193,0.526673,0.862964,0.547130,0.903942,0.547627,0.899773,0.561957,0.938621,0.588670,0.965391,0.586258,0.963961,0.569884,0.959271,0.547438,0.939491,0.524706,0.919959,0.520831,0.915039,0.504789,0.900034
z,0.491205,0.812409,0.455254,0.905567,0.484565,0.804439,0.489195,0.777854,0.489479,0.760842,0.489421,0.762257,0.461789,0.784990,0.433890,0.783313,0.427436,0.791066,0.408082,0.784054,0.372965,0.769626,0.337847,0.755198,0.302729,0.740770,0.256854,0.753596,0.278057,0.738878,0.304138,0.704132,0.378747,0.712762,0.388002,0.715848,0.411693,0.735280,0.416648,0.781943,0.467901,0.803572,0.428528,0.824867,0.424932,0.818007,0.400387,0.793130,0.375843,0.768254,0.351299,0.743377,0.326755,0.718500,0.284845,0.769607,0.277406,0.773339,0.272242,0.765608,0.277237,0.774495,0.276618,0.763147
z,0.635576,0.642214,0.621695,0.653579,0.618680,0.648416,0.606608,0.633018,0.601921,0.634871,0.571742,0.641294,0.549412,0.624565,0.513726,0.634825,0.512406,0.629483,0.475349,0.635575,0.444433,0.640467,0.424378,0.634329,0.421794,0.650912,0.411365,0.667965,0.410720,0.684524,0.422901,0.695826,0.425673,0.698571,0.446071,0.723616,0.462038,0.743370,0.472855,0.748947,0.500357,0.784812,0.528335,0.813955,0.549531,0.847111,0.551911,0.852055,0.563314,0.885596,0.565865,0.895318,0.564604,0.896415,0.561095,0.902457,0.552348,0.893767,0.538059,0.880441,0.543124,0.875128,0.508816,0.876103
z,0.505703,0.996872,0.479153,0.978718,0.481290,0.933616,0.484813,0.887570,0.485530,0.863013,0.488131,0.847040,0.491939,0.828449,0.497079,0.820772,0.501249,0.820639,0.506066,0.819754,0.510623,0.825351,0.514098,0.825501,0.513545,0.828649,0.513978,0.824113,0.514722,0.824117,0.512051,0.820063,0.512609,0.820297,0.512881,0.821363,0.512518,0.820199,0.513677,0.823957,0.513629,0.821613,0.512005,0.823548,0.513812,0.826869,0.513630,0.830863,0.513282,0.830899,0.512595,0.832099,0.511896,0.830341,0.511017,0.832579,0.510297,0.829585,0.511844,0.828099,0.511173,0.827330,0.513050,0.826681
z,0.527736,1.030336,0.528739,1.029504,0.524769,0.997505,0.533971,0.969412,0.547295,0.950561,0.557657,0.932971,0.556726,0.930443,0.566717,0.920045,0.573238,0.907558,0.579539,0.901698,0.581378,0.898673,0.582030,0.897347,0.581431,0.898924,0.584952,0.897494,0.585149,0.904257,0.588913,0.908905,0.588984,0.910260,0.589360,0.912321,0.592544,0.918301,0.591456,0.917500,0.591975,0.919461,0.590993,0.921043,0.592942,0.924610,0.593387,0.924780,0.593217,0.926287,0.592124,0.925253,0.591130,0.926946,0.590908,0.924194,0.591637,0.922114,0.589977,0.924484,0.591558,0.926461,0.588602,0.925417
z,0.534554,0.679012,0.524260,0.679940,0.515946,0.628219,0.454777,0.603558,0.448167,0.604197,0.404352,0.602724,0.346443,0.606946,0.331176,0.609438,0.284647,0.615196,0.238117,0.620953,0.208532,0.636434,0.202270,0.646861,0.193729,0.641753,0.216932,0.616437,0.216622,0.594326,0.286417,0.604697,0.344950,0.629448,0.403483,0.654198,0.462015,0.678949,0.466866,0.660456,0.511506,0.791971,0.528018,0.796613,0.513504,0.802076,0.511650,0.799995,0.478568,0.809397,0.435031,0.819694,0.391495,0.829992,0.347959,0.840290,0.304423,0.850587,0.260869,0.860866,0.254639,0.850792,0.253170,0.878930
z,0.460529,1.036647,0.458048,1.034145,0.461323,0.978632,0.468167,0.950837,0.465471,0.921481,0.465317,0.894682,0.466096,0.893084,0.463941,0.873825,0.462801,0.868482,0.462191,0.866876,0.464415,0.865750,0.463181,0.866206,0.462835,0.869676,0.462668,0.875818,0.460693,0.877290,0.459263,0.879061,0.457968,0.882772,0.458656,0.881800,0.457209,0.883303,0.456851,0.884680,0.456629,0.884901,0.455006,0.886036,0.454301,0.887420,0.454998,0.891693,0.452042,0.889285,0.452218,0.888783,0.452755,0.886159,0.454330,0.891570,0.453958,0.888472,0.455072,0.889313,0.453397,0.888624,0.453123,0.895170
z,0.343666,0.747149,0.337943,0.736414,0.365714,0.762694,0.380795,0.772828,0.395877,0.782962,0.410959,0.793096,0.426040,0.803230,0.441122,0.813364,0.456204,0.823497,0.471286,0.833631,0.486367,0.843765,0.498252,0.851751,0.489730,0.844450,0.467711,0.801860,0.463827,0.770795,0.476995,0.740620,0.467931,0.729305,0.456913,0.696920,0.426047,0.672750,0.421420,0.671153,0.388812,0.661192,0.345345,0.655029,0.301878,0.648865,0.258411,0.642702,0.237849,0.662719,0.231109,0.666471,0.285281,0.635404,0.271307,0.610297,0.290056,0.634089,0.341197,0.675141,0.392339,0.716194,0.443481,0.757247
z,0.606707,0.919524,0.590721,0.823086,0.591498,0.760813,0.572679,0.740812,0.570946,0.699512,0.585733,0.696009,0.595522,0.678558,0.611904,0.702827,0.609435,0.697399,0.591293,0.694387,0.613642,0.702667,0.594167,0.718353,0.591698,0.703568,0.582663,0.713525,0.588738,0.736641,0.575875,0.699667,0.594996,0.710597,0.570555,0.729554,0.581893,0.724677,0.558046,0.710496,0.569777,0.727866,0.550154,0.720927,0.564353,0.767278,0.554261,0.738801,0.521327,0.761401,0.545545,0.745824,0.558552,0.740653,0.542401,0.737752,0.527443,0.754561,0.559482,0.766064,0.522233,0.736114,0.545456,0.748323
z,0.681774,0.664724,0.676857,0.700809,0.633850,0.695648,0.634595,0.687501,0.624474,0.701975,0.586346,0.676844,0.553882,0.704244,0.509615,0.706653,0.492907,0.712607,0.446444,0.713714,0.414218,0.736961,0.387165,0.734121,0.401525,0.731082,0.405993,0.762311,0.437130,0.771181,0.441797,0.772139,0.454215,0.797029,0.468053,0.821415,0.518079,0.852492,0.491059,0.826576,0.507491,0.886840,0.536750,0.880868,0.536117,0.872070,0.543901,0.889447,0.514352,0.891912,0.485201,0.931071,0.473693,0.912975,0.467755,0.923983,0.487260,0.871905,0.422807,0.864891,0.383221,0.887723,0.335519,0.887632
z,0.556790,0.774647,0.543733,0.770785,0.559553,0.763367,0.519496,0.755336,0.521630,0.786607,0.482178,0.781298,0.453324,0.773893,0.414202,0.786544,0.423507,0.804469,0.373610,0.800688,0.345569,0.817081,0.372946,0.813702,0.364831,0.855361,0.364287,0.860813,0.397752,0.887047,0.362211,0.856300,0.428995,0.870970,0.476477,0.907099,0.457572,0.878136,0.510526,0.876422,0.550326,0.908439,0.582663,0.941051,0.561312,0.915135,0.609613,0.928860,0.589628,0.909294,0.589485,0.942305,0.582290,0.935252,0.524930,0.931518,0.518990,0.936329,0.487565,0.913355,0.462540,0.928569,0.437988,0.930356
z,0.488275,1.000000,0.525458,0.980792,0.557697,0.942018,0.542052,0.951179,0.555850,0.876013,0.558774,0.881802,0.554895,0.845896,0.550265,0.842705,0.573055,0.835041,0.574965,0.851518,0.568445,0.855436,0.584947,0.856933,0.580226,0.862291,0.573784,0.852067,0.593589,0.848454,0.592546,0.845696,0.589845,0.828399,0.611948,0.861855,0.574515,0.819933,0.569740,0.846959,0.583430,0.842514,0.593345,0.862093,0.580238,0.824768,0.581580,0.850993,0.588509,0.854178,0.588182,0.852068,0.558149,0.835020,0.595903,0.824315,0.594569,0.847184,0.581561,0.848007,0.579705,0.863528,0.608286,0.855354
z,0.519480,0.999949,0.530565,0.987871,0.508037,0.984680,0.504202,0.961798,0.499183,0.988683,0.509577,0.986672,0.466787,0.934978,0.492745,0.956215,0.472721,0.948685,0.473020,0.951091,0.486151,0.925420,0.463206,0.948837,0.513498,0.940957,0.481951,0.948548,0.485590,0.935001,0.463806,0.931888,0.456731,0.942147,0.499081,0.919743,0.507302,0.932784,0.451970,0.919698,0.475170,0.936744,0.461929,0.935164,0.471505,0.947308,0.498528,0.950494,0.485005,0.933451,0.467018,0.936862,0.482135,0.947471,0.500112,0.930986,0.469309,0.922791,0.475418,0.915576,0.492095,0.939076,0.488554,0.933278
z,0.695347,1.000000,0.653721,1.000000,0.656864,0.961368,0.674246,0.922828,0.681849,0.878338,0.676491,0.878430,0.632553,0.869694,0.635412,0.849340,0.659782,0.826503,0.672340,0.843162,0.665590,0.823988,0.677407,0.816009,0.679058,0.835486,0.660189,0.825804,0.673935,0.823955,0.656000,0.822046,0.649744,0.828592,0.658573,0.804562,0.652706,0.819673,0.660352,0.824357,0.654748,0.819103,0.670421,0.840930,0.661435,0.832912,0.663006,0.831175,0.658655,0.843535,0.671819,0.835408,0.640901,0.817980,0.668932,0.823211,0.671418,0.838584,0.659312,0.852291,0.661835,0.836810,0.659332,0.835709
z,0.390040,0.748941,0.383394,0.730261,0.358370,0.701132,0.358370,0.701132,0.353506,0.703216,0.304648,0.684896,0.255790,0.666575,0.208280,0.643507,0.180078,0.628180,0.115662,0.644901,0.127859,0.655585,0.196090,0.709411,0.230205,0.736324,0.264320,0.763237,0.264320,0.763237,0.298435,0.790150,0.332550,0.817063,0.400780,0.870889,0.394690,0.890091,0.392634,0.905207,0.322544,0.880397,0.322544,0.880397,0.314472,0.844430,0.278281,0.751908,0.278281,0.751908,0.265675,0.719679,0.265675,0.719679,0.182164,0.726228,0.153143,0.754709,0.162504,0.773092,0.158785,0.776678,0.157299,0.772308
z,0.558201,0.994188,0.583145,0.914390,0.592246,0.898144,0.579942,0.872283,0.629325,0.867318,0.606150,0.828759,0.614573,0.831802,0.585181,0.809781,0.588769,0.812707,0.626200,0.818101,0.628969,0.814304,0.624750,0.801483,0.623217,0.799836,0.608551,0.831284,0.622693,0.815497,0.618201,0.821747,0.626107,0.826873,0.622376,0.835485,0.626155,0.826394,0.622602,0.813986,0.617405,0.819403,0.602251,0.815211,0.609599,0.825489,0.583380,0.831783,0.613093,0.839933,0.590252,0.823670,0.622353,0.831429,0.626356,0.819794,0.597708,0.798589,0.612746,0.831304,0.595977,0.816386,0.606219,0.836731
z,0.649596,1.000000,0.629741,0.934552,0.631268,0.855597,0.637020,0.811416,0.641269,0.763076,0.643924,0.729686,0.646044,0.716891,0.644829,0.713549,0.644983,0.706778,0.643172,0.706634,0.640975,0.709168,0.640654,0.714734,0.639815,0.717801,0.639785,0.719069,0.638895,0.719420,0.636683,0.719457,0.635251,0.716399,0.634459,0.716165,0.633573,0.718553,0.632493,0.716547,0.631544,0.713329,0.632274,0.717049,0.632322,0.719919,0.631572,0.719100,0.631760,0.721120,0.631925,0.722078,0.631487,0.720506,0.633426,0.720473,0.632110,0.721616,0.633711,0.721637,0.633535,0.723828,0.633409,0.725587
z,0.368234,0.944627,0.374147,0.946085,0.378531,0.940420,0.385101,0.931214,0.391671,0.922008,0.391671,0.922008,0.398241,0.912802,0.404811,0.903596,0.411381,0.894390,0.417952,0.885184,0.424522,0.875978,0.431092,0.866772,0.437662,0.857566,0.448340,0.853064,0.435371,0.818304,0.426091,0.824285,0.338338,0.732586,0.326757,0.730732,0.295816,0.722540,0.264874,0.714348,0.264874,0.714348,0.233932,0.706156,0.197684,0.718315,0.199245,0.720615,0.239761,0.746280,0.289543,0.777685,0.339325,0.809090,0.365947,0.796556,0.405277,0.909964,0.368069,0.950121,0.369703,0.947284,0.335493,0.922305
z,0.594468,0.698702,0.615074,0.701922,0.592083,0.697026,0.550927,0.683593,0.512123,0.700425,0.525731,0.678880,0.452855,0.668464,0.424677,0.714448,0.406344,0.702694,0.383029,0.736613,0.369906,0.746611,0.358856,0.782571,0.379501,0.767952,0.417585,0.805885,0.447190,0.828534,0.424804,0.811018,0.454140,0.889774,0.512187,0.932956,0.537772,0.933075,0.529037,0.931978,0.567617,0.978245,0.565228,0.992627,0.562702,0.983842,0.551748,0.969205,0.505515,0.959755,0.507051,0.940758,0.455530,0.937834,0.408733,0.899304,0.420922,0.874905,0.351551,0.910623,0.358459,0.931364,0.307231,0.883663
z,0.565839,0.896935,0.567260,0.892182,0.587252,0.901288,0.566395,0.880229,0.581838,0.895837,0.564534,0.856429,0.574642,0.890092,0.585890,0.853210,0.584312,0.860168,0.596534,0.871526,0.566031,0.864321,0.565529,0.859387,0.569213,0.872182,0.591137,0.850566,0.567936,0.831446,0.554452,0.834193,0.549920,0.829983,0.565351,0.831875,0.563554,0.828886,0.568614,0.817302,0.585152,0.823679,0.566949,0.824444,0.576078,0.836157,0.578520,0.833718,0.575225,0.831854,0.555851,0.835527,0.517086,0.818932,0.579982,0.811449,0.570256,0.832207,0.572570,0.840258,0.538563,0.863540,0.548860,0.839677
z,0.413164,0.882910,0.453953,0.810772,0.427957,0.793467,0.372786,0.794946,0.355093,0.819152,0.312632,0.803420,0.271389,0.791827,0.274620,0.785780,0.235459,0.779445,0.223931,0.836742,0.198639,0.837876,0.201480,0.848206,0.207571,0.864395,0.296488,0.884602,0.315094,0.901028,0.307760,0.944225,0.358147,0.913632,0.376793,0.924123,0.395406,0.944243,0.386246,0.918632,0.430836,0.922904,0.450744,0.937627,0.436212,0.956457,0.384372,0.970478,0.349229,0.965106,0.319718,0.897350,0.330433,0.962268,0.318271,0.933670,0.310941,0.943760,0.320610,0.931764,0.329455,0.949734,0.313082,0.930864
z,0.533425,1.000000,0.513612,1.000000,0.538640,1.000000,0.503032,1.000000,0.504263,0.988817,0.496562,0.982290,0.492847,0.982913,0.496300,0.989679,0.498786,0.959766,0.521010,0.945058,0.523085,0.929584,0.500809,0.930126,0.524372,0.921442,0.526467,0.935355,0.489527,0.917480,0.508297,0.901108,0.514289,0.905848,0.523086,0.902074,0.523725,0.904329,0.533704,0.899130,0.533592,0.878015,0.527924,0.911644,0.521327,0.899725,0.530234,0.873412,0.524757,0.886495,0.514300,0.871572,0.546735,0.888645,0.518589,0.871722,0.550062,0.904181,0.525402,0.900787,0.531784,0.899028,0.533529,0.914846
z,0.584974,1.000000,0.569996,1.000000,0.565786,1.000000,0.584673,0.982821,0.567957,0.995908,0.585568,1.000000,0.587048,0.959842,0.609100,0.980280,0.609123,0.935573,0.611179,0.947323,0.611810,0.960023,0.609645,0.954520,0.618156,0.985204,0.592403,0.957335,0.606812,0.992276,0.581336,0.983958,0.597128,0.973227,0.601529,0.961999,0.586337,0.964704,0.592391,0.983656,0.602056,0.955887,0.587503,0.972111,0.587152,0.992229,0.588543,0.969632,0.591020,0.956583,0.625824,0.971198,0.613912,0.979348,0.603880,0.982723,0.609024,0.978478,0.591703,0.970165,0.619230,0.988820,0.588677,0.996850
z,0.499111,1.000000,0.532500,0.981542,0.530419,0.969833,0.537714,0.933025,0.563387,0.935879,0.575990,0.928745,0.548005,0.903174,0.569820,0.889341,0.561934,0.913239,0.558906,0.930512,0.565255,0.919251,0.559864,0.908932,0.576943,0.918625,0.574495,0.927184,0.584241,0.909036,0.583879,0.930324,0.556234,0.908227,0.547109,0.924696,0.559490,0.940704,0.567136,0.923512,0.562064,0.952044,0.565248,0.934297,0.564922,0.943441,0.567173,0.940501,0.560604,0.929546,0.566255,0.937337,0.566404,0.935285,0.555146,0.941851,0.563459,0.926887,0.569365,0.959719,0.554325,0.933330,0.560846,0.929501
z,0.387569,0.899359,0.420950,0.766628,0.443503,0.726492,0.441495,0.703510,0.400353,0.720828,0.413570,0.735350,0.358813,0.739684,0.350871,0.716333,0.351798,0.717314,0.298450,0.713479,0.265333,0.713785,0.237907,0.723922,0.201425,0.708702,0.195476,0.771055,0.089509,0.768332,0.095895,0.787721,0.217468,0.776464,0.266728,0.797005,0.278173,0.818381,0.288841,0.797281,0.355063,0.833619,0.402886,0.845132,0.399787,0.874070,0.402599,0.839302,0.412050,0.882583,0.367577,0.873563,0.382481,0.903315,0.342159,0.914659,0.330022,0.930839,0.297425,0.846449,0.257293,0.756308,0.260492,0.909071
z,0.469922,0.645413,0.472373,0.607364,0.486627,0.581206,0.510188,0.569549,0.474146,0.589724,0.469134,0.606521,0.426129,0.589527,0.428550,0.619654,0.373020,0.589733,0.323283,0.599393,0.307816,0.564659,0.304051,0.631465,0.260568,0.622536,0.282239,0.662693,0.251750,0.670814,0.255082,0.658499,0.278844,0.691345,0.275808,0.716082,0.345746,0.729279,0.333348,0.714890,0.377884,0.751551,0.435480,0.785515,0.407055,0.785907,0.453729,0.825469,0.495577,0.864310,0.522612,0.859905,0.521259,0.899924,0.525147,0.885507,0.502457,0.856041,0.479502,0.867422,0.449310,0.842934,0.440866,0.860102
z,0.475639,0.855862,0.448722,0.845317,0.444133,0.786877,0.468593,0.724104,0.479186,0.713944,0.459837,0.699657,0.426147,0.691222,0.376461,0.698921,0.378803,0.690471,0.361492,0.686681,0.325536,0.676643,0.289579,0.666606,0.253622,0.656568,0.230544,0.636547,0.257205,0.658810,0.271433,0.668716,0.341188,0.704609,0.352494,0.713388,0.382545,0.724930,0.412596,0.736472,0.440365,0.763319,0.473298,0.788749,0.471616,0.787548,0.458105,0.802508,0.407431,0.814757,0.408619,0.816348,0.379928,0.798357,0.349630,0.778330,0.325289,0.765609,0.319721,0.769935,0.315113,0.770146,0.314373,0.781228
z,0.522393,0.947618,0.575502,0.974765,0.536718,0.965212,0.568305,0.936179,0.555155,0.899750,0.554523,0.888861,0.564302,0.842463,0.559339,0.795460,0.541726,0.809227,0.552491,0.769709,0.534147,0.761058,0.540905,0.723177,0.547736,0.746410,0.539095,0.751437,0.551950,0.733201,0.565233,0.729258,0.558014,0.721703,0.547399,0.742429,0.568845,0.735511,0.547827,0.732096,0.560969,0.719095,0.568720,0.705120,0.576014,0.756462,0.560324,0.742268,0.586466,0.732347,0.564500,0.748183,0.569746,0.744204,0.553744,0.761147,0.539936,0.724465,0.580229,0.757157,0.538116,0.758504,0.554715,0.735377
z,0.636416,1.000000,0.573366,1.000000,0.558725,0.996191,0.506426,0.950963,0.535213,0.927743,0.524497,0.895801,0.533043,0.873959,0.549516,0.883689,0.528949,0.884470,0.551392,0.852896,0.557062,0.863947,0.537754,0.849856,0.541147,0.844421,0.538198,0.851543,0.551640,0.870941,0.582343,0.864749,0.557677,0.857446,0.550110,0.836226,0.566788,0.835795,0.568328,0.842247,0.557219,0.819801,0.550495,0.852765,0.560313,0.817711,0.559642,0.835152,0.563911,0.843463,0.560510,0.842669,0.547898,0.842185,0.559749,0.832989,0.553967,0.837816,0.530310,0.834644,0.556218,0.821610,0.564835,0.814493
z,0.527388,0.801224,0.537670,0.767861,0.500602,0.758415,0.470801,0.754665,0.476571,0.733456,0.440205,0.707662,0.433425,0.732825,0.402812,0.747685,0.367076,0.723786,0.312126,0.712777,0.286050,0.712189,0.281830,0.718178,0.259052,0.719756,0.261614,0.735035,0.275847,0.721285,0.325388,0.728519,0.329298,0.733561,0.395730,0.758246,0.400258,0.790961,0.452271,0.827605,0.461973,0.845939,0.464551,0.851959,0.481791,0.874179,0.506390,0.906328,0.527408,0.913318,0.503270,0.914175,0.519490,0.922374,0.481343,0.916118,0.444548,0.915988,0.390530,0.861830,0.341948,0.877536,0.318854,0.881850
z,0.512311,0.854249,0.538677,0.801337,0.509531,0.831682,0.529246,0.754446,0.537082,0.710422,0.538862,0.711387,0.513962,0.711899,0.483536,0.714527,0.469748,0.716612,0.440387,0.713979,0.421239,0.718605,0.390272,0.720351,0.359305,0.722098,0.328338,0.723844,0.300936,0.715249,0.298650,0.723333,0.285705,0.736853,0.281730,0.733615,0.306189,0.753742,0.310250,0.750979,0.349872,0.763556,0.389495,0.776134,0.429117,0.788711,0.468739,0.801289,0.493807,0.857579,0.530061,0.867289,0.521406,0.885664,0.497030,0.937759,0.455417,0.946887,0.447230,0.916873,0.426701,0.877354,0.406171,0.837834
z,0.542837,0.867800,0.504655,0.872656,0.510382,0.761865,0.502028,0.726145,0.519222,0.660733,0.486274,0.630525,0.453407,0.587172,0.409137,0.600263,0.367636,0.623188,0.332346,0.596711,0.301583,0.579414,0.244450,0.641144,0.220610,0.614651,0.250451,0.627721,0.267049,0.657283,0.284425,0.677684,0.353751,0.674158,0.451922,0.727049,0.436655,0.713468,0.478165,0.796665,0.536373,0.764600,0.541717,0.813775,0.559932,0.795868,0.536757,0.785838,0.453289,0.815178,0.454942,0.791261,0.409322,0.784313,0.369304,0.796900,0.361034,0.756698,0.298138,0.731700,0.265356,0.780109,0.224410,0.784816
z,0.642207,0.984423,0.634579,0.993314,0.642696,0.958875,0.633722,0.954828,0.626706,0.915847,0.620236,0.909043,0.596265,0.912623,0.624925,0.881391,0.635777,0.890769,0.629618,0.867549,0.630912,0.864795,0.626208,0.874708,0.614869,0.883992,0.626762,0.884721,0.618950,0.870073,0.608754,0.900164,0.616921,0.893920,0.601107,0.877144,0.616350,0.890849,0.613272,0.887626,0.611474,0.894166,0.598562,0.873377,0.617056,0.877678,0.602658,0.880502,0.621544,0.880994,0.613465,0.901235,0.617528,0.903173,0.629133,0.888142,0.624498,0.904685,0.627107,0.921539,0.602879,0.878062,0.618241,0.893948
z,0.555711,0.808920,0.540758,0.821882,0.573097,0.747301,0.602840,0.673709,0.572685,0.677849,0.612411,0.668981,0.611434,0.659969,0.585752,0.640657,0.571747,0.659279,0.551313,0.674662,0.513729,0.635699,0.446710,0.645179,0.449339,0.622088,0.361445,0.708363,0.348919,0.717939,0.287892,0.661747,0.277933,0.641498,0.260308,0.713664,0.276360,0.716662,0.285444,0.715134,0.331058,0.727616,0.374983,0.729794,0.442096,0.759929,0.402960,0.724853,0.489028,0.796326,0.539355,0.829725,0.540363,0.821498,0.549907,0.840631,0.540689,0.832883,0.513877,0.826340,0.523028,0.856352,0.484617,0.868909
z,0.524828,0.798999,0.536019,0.753860,0.516145,0.732925,0.503266,0.734039,0.450259,0.723293,0.403259,0.700087,0.441570,0.694935,0.373395,0.653189,0.348125,0.635726,0.331724,0.648857,0.332669,0.593633,0.358167,0.588220,0.299402,0.568558,0.277440,0.645569,0.299859,0.682564,0.408821,0.687860,0.397105,0.686961,0.425145,0.686450,0.410823,0.717901,0.462489,0.741534,0.500053,0.847444,0.497781,0.835431,0.479074,0.870112,0.448789,0.832908,0.465855,0.831693,0.407063,0.734705,0.410350,0.715719,0.390878,0.703243,0.310877,0.801057,0.333033,0.807984,0.301324,0.801536,0.310405,0.799203
z,0.496538,0.979478,0.487905,0.994389,0.488844,1.000000,0.460676,0.994763,0.523448,0.881512,0.497520,0.885712,0.496130,0.871950,0.522554,0.816545,0.531680,0.820303,0.533579,0.834095,0.539054,0.814555,0.549751,0.817385,0.532696,0.812396,0.529719,0.792160,0.543315,0.801895,0.549559,0.794872,0.548600,0.794730,0.548736,0.782501,0.544580,0.809215,0.539908,0.806496,0.544473,0.796677,0.553300,0.798580,0.550793,0.819525,0.547694,0.797702,0.559106,0.819130,0.560055,0.794795,0.572329,0.806796,0.569179,0.837427,0.588655,0.816583,0.569689,0.807566,0.577416,0.802348,0.620056,0.801223
z,0.639955,0.714090,0.644836,0.725113,0.681833,0.670187,0.661365,0.674651,0.649057,0.676410,0.637464,0.646311,0.619718,0.654449,0.545744,0.667075,0.562331,0.663706,0.521888,0.647585,0.468280,0.657017,0.451926,0.650245,0.431064,0.652128,0.407374,0.654504,0.399719,0.681681,0.390089,0.706309,0.402173,0.707560,0.418625,0.693603,0.449550,0.725982,0.442435,0.741966,0.472484,0.723988,0.498283,0.785436,0.523962,0.811832,0.520994,0.818123,0.562030,0.828304,0.564785,0.847276,0.567418,0.862455,0.610475,0.895020,0.600925,0.922269,0.573906,0.898900,0.604687,0.905205,0.554437,0.876766
z,0.669565,0.858229,0.644610,0.817588,0.662712,0.851511,0.648021,0.883103,0.670900,0.918919,0.668763,0.996098,0.675998,1.000000,0.671124,1.000000,0.664139,1.000000,0.676415,1.000000,0.705895,1.000000,0.684286,1.000000,0.684124,1.000000,0.683895,1.000000,0.668859,1.000000,0.671813,1.000000,0.695860,1.000000,0.665320,1.000000,0.671525,1.000000,0.690591,1.000000,0.690983,1.000000,0.673208,1.000000,0.681745,1.000000,0.673258,1.000000,0.675229,1.000000,0.660374,1.000000,0.693276,1.000000,0.673451,1.000000,0.672777,1.000000,0.681068,1.000000,0.677625,1.000000,0.692071,1.000000
z,0.527263,0.958159,0.538237,0.997683,0.496123,0.933216,0.532556,0.923811,0.535495,0.879687,0.530212,0.859164,0.545472,0.842552,0.524179,0.837122,0.546607,0.839840,0.533991,0.816235,0.540084,0.830328,0.524897,0.841245,0.566200,0.828509,0.526352,0.842406,0.538522,0.855255,0.544453,0.845468,0.564046,0.847607,0.532890,0.862082,0.542358,0.838919,0.517178,0.834060,0.554304,0.839152,0.529972,0.863255,0.549465,0.880097,0.550661,0.853518,0.562145,0.848997,0.559350,0.860421,0.530365,0.859289,0.549840,0.852468,0.541204,0.863293,0.546933,0.859527,0.554905,0.858632,0.545871,0.843377
z,0.625778,0.746873,0.591588,0.742844,0.607664,0.723403,0.575929,0.727413,0.572303,0.708374,0.549401,0.684939,0.482809,0.698377,0.463084,0.691276,0.437073,0.691491,0.409694,0.689615,0.374558,0.683818,0.333584,0.694072,0.353353,0.695019,0.325364,0.718047,0.341497,0.743013,0.327014,0.726674,0.355904,0.770670,0.388673,0.801013,0.390734,0.755905,0.423455,0.813870,0.452737,0.846424,0.485612,0.867804,0.522597,0.913154,0.527747,0.953638,0.554850,0.978210,0.555174,1.000000,0.539213,1.000000,0.529911,0.992632,0.478714,0.984019,0.510010,0.971109,0.486427,0.958963,0.449633,0.940776
z,0.379245,0.703871,0.347951,0.674444,0.318489,0.689923,0.287880,0.628527,0.306900,0.666956,0.263315,0.598992,0.256924,0.619902,0.230386,0.687473,0.232029,0.708315,0.256559,0.694673,0.238505,0.724610,0.270485,0.745380,0.323669,0.689418,0.316993,0.731999,0.423192,0.820579,0.442612,0.844726,0.451733,0.906710,0.417799,0.924049,0.361633,0.896780,0.349034,0.852506,0.327647,0.845731,0.345291,0.836090,0.281827,0.787786,0.243368,0.821013,0.248391,0.805758,0.236647,0.829647,0.254378,0.852949,0.218776,0.841726,0.231544,0.859715,0.231119,0.872563,0.266060,0.848158,0.217992,0.842755
